symbol,pair,contractType,deliveryDate,onboardDate,status,maintMarginPercent,requiredMarginPercent,baseAsset,quoteAsset,marginAsset,pricePrecision,quantityPrecision,baseAssetPrecision,quotePrecision,underlyingType,underlyingSubType,triggerProtect,liquidationFee,marketTakeBound,maxMoveOrderLimit,filters,orderTypes,timeInForce
VIRTUALUSDT,VIRTUALUSDT,PERPETUAL,4133404800000,1733833800000,TRADING,2.5000,5.0000,VIRTUAL,USDT,USDT,7,1,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000'}, {'maxQty': '600000', 'minQty': '0.1', 'stepSize': '0.1', 'filterType': 'LOT_SIZE'}, {'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'maxQty': '80000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
SPXUSDT,SPXUSDT,PERPETUAL,4133404800000,1733834700000,TRADING,2.5000,5.0000,SPX,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'maxPrice': '200'}, {'filterType': 'LOT_SIZE', 'maxQty': '1500000', 'stepSize': '1', 'minQty': '1'}, {'maxQty': '100000', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
MEUSDT,MEUSDT,PERPETUAL,4133404800000,1733850000000,TRADING,2.5000,5.0000,ME,USDT,USDT,7,1,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0010000', 'minPrice': '0.0010000', 'filterType': 'PRICE_FILTER', 'maxPrice': '2000'}, {'maxQty': '200000', 'minQty': '0.1', 'filterType': 'LOT_SIZE', 'stepSize': '0.1'}, {'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'maxQty': '40000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
AVAUSDT,AVAUSDT,PERPETUAL,4133404800000,1734094800000,TRADING,2.5000,5.0000,AVA,USDT,USDT,7,1,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0001000', 'minPrice': '0.0001000'}, {'stepSize': '0.1', 'minQty': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '400000'}, {'maxQty': '35000', 'minQty': '0.1', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
DEGOUSDT,DEGOUSDT,PERPETUAL,4133404800000,1734095700000,TRADING,2.5000,5.0000,DEGO,USDT,USDT,7,1,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'tickSize': '0.0001000'}, {'maxQty': '300000', 'minQty': '0.1', 'stepSize': '0.1', 'filterType': 'LOT_SIZE'}, {'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '30000', 'stepSize': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
VELODROMEUSDT,VELODROMEUSDT,PERPETUAL,4133404800000,1734106500000,TRADING,2.5000,5.0000,VELODROME,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0000100', 'maxPrice': '200', 'minPrice': '0.0000100', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '3000000'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'maxQty': '900000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
MOCAUSDT,MOCAUSDT,PERPETUAL,4133404800000,1734348600000,TRADING,2.5000,5.0000,MOCA,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER', 'maxPrice': '200', 'minPrice': '0.0001000'}, {'maxQty': '5000000', 'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1'}, {'minQty': '1', 'maxQty': '200000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
VANAUSDT,VANAUSDT,PERPETUAL,4133404800000,1734355800000,TRADING,2.5000,5.0000,VANA,USDT,USDT,6,2,8,8,COIN,[],0.2000,0.015000,0.20,10000,"[{'tickSize': '0.001000', 'minPrice': '0.001000', 'filterType': 'PRICE_FILTER', 'maxPrice': '20000'}, {'filterType': 'LOT_SIZE', 'stepSize': '0.01', 'minQty': '0.01', 'maxQty': '400000'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '4000', 'minQty': '0.01', 'stepSize': '0.01'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.2000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
PENGUUSDT,PENGUUSDT,PERPETUAL,4133404800000,1734452100000,TRADING,2.5000,5.0000,PENGU,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.0000010', 'minPrice': '0.0000010', 'maxPrice': '200'}, {'minQty': '1', 'maxQty': '20000000', 'stepSize': '1', 'filterType': 'LOT_SIZE'}, {'maxQty': '5000000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
LUMIAUSDT,LUMIAUSDT,PERPETUAL,4133404800000,1734521400000,TRADING,2.5000,5.0000,LUMIA,USDT,USDT,7,1,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0010000', 'tickSize': '0.0010000'}, {'filterType': 'LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '600000'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'maxQty': '50000', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
USUALUSDT,USUALUSDT,PERPETUAL,4133404800000,1734526800000,TRADING,2.5000,5.0000,USUAL,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'maxPrice': '200', 'tickSize': '0.0001000'}, {'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'minQty': '1', 'stepSize': '1', 'maxQty': '200000', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
AIXBTUSDT,AIXBTUSDT,PERPETUAL,4133404800000,1734719400000,TRADING,2.5000,5.0000,AIXBT,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0000100', 'filterType': 'PRICE_FILTER', 'maxPrice': '200', 'tickSize': '0.0000100'}, {'maxQty': '4000000', 'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1'}, {'stepSize': '1', 'maxQty': '100000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
FARTCOINUSDT,FARTCOINUSDT,PERPETUAL,4133404800000,1734720300000,TRADING,2.5000,5.0000,FARTCOIN,USDT,USDT,7,1,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'tickSize': '0.0001000'}, {'maxQty': '900000', 'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'minQty': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '100000', 'minQty': '0.1', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
KMNOUSDT,KMNOUSDT,PERPETUAL,4133404800000,1734721200000,TRADING,2.5000,5.0000,KMNO,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0000100', 'maxPrice': '200', 'tickSize': '0.0000100'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '5000000', 'stepSize': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '300000', 'minQty': '1', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
CGPTUSDT,CGPTUSDT,PERPETUAL,4133404800000,1734722100000,TRADING,2.5000,5.0000,CGPT,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0000100', 'minPrice': '0.0000100', 'filterType': 'PRICE_FILTER', 'maxPrice': '200'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '5000000', 'minQty': '1'}, {'maxQty': '100000', 'minQty': '1', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
HIVEUSDT,HIVEUSDT,PERPETUAL,4133404800000,1734953400000,TRADING,2.5000,5.0000,HIVE,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.0000100', 'maxPrice': '200', 'minPrice': '0.0000100'}, {'filterType': 'LOT_SIZE', 'stepSize': '1', 'minQty': '1', 'maxQty': '3000000'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '100000', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
DEXEUSDT,DEXEUSDT,PERPETUAL,4133404800000,1735039800000,TRADING,2.5000,5.0000,DEXE,USDT,USDT,6,2,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'maxPrice': '20000', 'minPrice': '0.001000', 'tickSize': '0.001000', 'filterType': 'PRICE_FILTER'}, {'maxQty': '800000', 'filterType': 'LOT_SIZE', 'minQty': '0.01', 'stepSize': '0.01'}, {'maxQty': '10000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.01', 'minQty': '0.01'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
BTCUSDT_250627,BTCUSDT,NEXT_QUARTER,1751011200000,1735286400000,TRADING,2.5000,5.0000,BTC,USDT,USDT,1,3,8,8,COIN,[],0.0500,0.010000,0.05,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.1', 'minPrice': '576.3', 'maxPrice': '1000000'}, {'stepSize': '0.001', 'maxQty': '500', 'minQty': '0.001', 'filterType': 'LOT_SIZE'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1', 'stepSize': '0.001', 'minQty': '0.001'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9500', 'multiplierUp': '1.0500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ETHUSDT_250627,ETHUSDT,NEXT_QUARTER,1751011200000,1735286400000,TRADING,2.5000,5.0000,ETH,USDT,USDT,2,3,8,8,COIN,[],0.0500,0.010000,0.05,10000,"[{'minPrice': '41.10', 'maxPrice': '100000', 'tickSize': '0.01', 'filterType': 'PRICE_FILTER'}, {'minQty': '0.001', 'stepSize': '0.001', 'maxQty': '10000', 'filterType': 'LOT_SIZE'}, {'stepSize': '0.001', 'maxQty': '10', 'minQty': '0.001', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9500', 'multiplierUp': '1.0500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
PHAUSDT,PHAUSDT,PERPETUAL,4133404800000,1735558200000,TRADING,2.5000,5.0000,PHA,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0000100', 'tickSize': '0.0000100', 'filterType': 'PRICE_FILTER', 'maxPrice': '200'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '2000000'}, {'maxQty': '200000', 'minQty': '1', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
DFUSDT,DFUSDT,PERPETUAL,4133404800000,1735559100000,TRADING,2.5000,5.0000,DF,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0000100', 'minPrice': '0.0000100'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '5000000'}, {'maxQty': '300000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
GRIFFAINUSDT,GRIFFAINUSDT,PERPETUAL,4133404800000,1735824600000,TRADING,2.5000,5.0000,GRIFFAIN,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0000100', 'minPrice': '0.0000100'}, {'minQty': '1', 'stepSize': '1', 'maxQty': '3000000', 'filterType': 'LOT_SIZE'}, {'minQty': '1', 'maxQty': '300000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
AI16ZUSDT,AI16ZUSDT,PERPETUAL,4133404800000,1735825500000,TRADING,2.5000,5.0000,AI16Z,USDT,USDT,7,1,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0001000', 'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0001000'}, {'filterType': 'LOT_SIZE', 'maxQty': '500000', 'minQty': '0.1', 'stepSize': '0.1'}, {'stepSize': '0.1', 'maxQty': '200000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ZEREBROUSDT,ZEREBROUSDT,PERPETUAL,4133404800000,1735826400000,TRADING,2.5000,5.0000,ZEREBRO,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'tickSize': '0.0001000'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '2000000'}, {'minQty': '1', 'maxQty': '1000000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
BIOUSDT,BIOUSDT,PERPETUAL,4133404800000,1735906500000,TRADING,2.5000,5.0000,BIO,USDT,USDT,7,0,8,8,COIN,[],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0001000', 'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER', 'maxPrice': '200'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '1500000', 'minQty': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '400000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
